Berth Name,Terminal Name,Time At Berth,Time At Port,Vessel Type - Generic,Commercial Market,Voyage Distance Travelled,Voyage Speed Average,Year of build,Voyage Origin Port,Flag,Gross tonnage,Deadweight,Length,Breadth
11,0,3.0007198150650303,3.0204248861443626,3,0,665.0,12.9,2006,118,26,159,251,69,21
3,1,3.2108436531709366,3.2268439945173775,1,1,415.0,5.3,2005,4,0,112,203,111,4
7,2,3.5085558999826545,3.520460802488973,15,7,232.0,5.5,2014,50,8,69,188,40,19
7,2,-0.35667494393873245,2.91235066461494,5,6,4.0,4.8,2009,106,27,150,146,84,0
11,0,3.353406717825807,3.3603753871419,3,0,1218.0,17.8,2015,6,27,254,20,83,30
12,4,-0.35667494393873245,3.858622228701031,5,6,3.0,6.3,2005,105,27,130,112,77,0
12,4,0.09531017980432493,3.55820113047182,5,6,4.0,5.3,2009,105,27,150,146,84,0
11,0,2.7212954278522306,2.740840023925201,3,0,1914.0,17.7,2011,74,12,188,280,70,24
6,2,-0.5108256237659907,3.8649313978942956,17,6,3.0,6.2,1979,105,27,68,123,73,36
8,2,1.62924053973028,1.6863989535702288,14,7,4.0,8.7,2007,105,32,156,274,116,7
11,0,2.4069451083182885,2.4336133554004498,3,0,1261.0,15.2,2005,6,6,171,264,81,21
11,0,-0.10536051565782628,0.0,5,6,3.0,9.0,2010,105,32,145,195,89,0
1,3,2.8622008809294686,2.8791984572980396,11,4,1138.0,9.1,2012,114,35,212,312,6,9
11,0,2.8735646395797834,2.884800712846709,3,0,1270.0,8.1,2006,3,18,268,82,25,12
4,1,-1.6094379124341003,3.879499813722586,17,6,3.0,10.3,1991,105,27,119,69,91,0
11,0,2.2300144001592104,2.272125885509337,14,7,3.0,6.2,2007,105,32,156,274,116,7
11,0,-0.6931471805599453,-0.35667494393873245,17,6,2.0,5.3,1991,105,27,119,69,91,0
11,0,2.580216829592325,2.5952547069568657,3,0,1249.0,11.7,2016,62,27,245,36,83,30
7,2,-1.6094379124341003,3.8649313978942956,17,6,3.0,6.2,1979,105,27,68,123,73,36
7,2,3.4995332823830174,3.5085558999826545,15,7,1040.0,9.1,2008,105,33,27,129,27,12
11,0,0.1823215567939546,0.26236426446749106,17,6,3.0,7.7,1991,105,27,119,69,91,0
11,0,2.33214389523559,2.341805806147327,3,0,671.0,16.6,2005,118,27,232,3,100,25
12,4,-1.2039728043259361,3.8649313978942956,17,6,3.0,6.2,1979,105,27,68,123,73,36
12,4,-0.2231435513142097,3.55820113047182,5,6,4.0,5.3,2009,105,27,150,146,84,0
12,4,-0.35667494393873245,3.858622228701031,5,6,3.0,6.3,2005,105,27,130,112,77,0
12,4,3.4307561839036995,3.4531571205928664,10,3,4986.0,13.9,2006,19,4,262,305,75,26
5,2,-0.5108256237659907,2.8213788864092133,17,6,1.0,4.8,1979,106,27,68,123,73,36
7,2,-0.35667494393873245,2.8213788864092133,17,6,1.0,4.8,1979,106,27,68,123,73,36
11,0,-0.916290731874155,-0.35667494393873245,5,6,5.0,7.5,2010,106,32,145,195,89,0
11,0,2.128231705849268,2.151762203259462,3,0,1270.0,13.5,1992,62,26,122,206,54,21
5,1,3.254242968705492,3.269568939183719,6,1,247.0,9.8,1997,119,24,85,196,111,2
8,2,3.054001181677967,3.077312260546414,15,7,4.0,6.3,2010,105,17,181,281,0,8
8,2,-0.916290731874155,2.8213788864092133,17,6,1.0,4.8,1979,106,27,68,123,73,36
2,1,2.9014215940827497,3.758871825933971,14,7,40.0,10.3,2007,102,32,156,274,116,7
11,0,1.410986973710262,2.2512917986064953,5,6,2.0,11.5,2010,105,32,145,195,89,0
2,1,-0.6931471805599453,2.803360380906535,5,6,2.0,5.2,2009,105,27,150,146,84,0
2,1,-0.2231435513142097,2.8213788864092133,17,6,1.0,4.8,1979,106,27,68,123,73,36
2,1,4.549657476057832,4.558078578454241,0,2,3801.0,10.3,2011,68,26,135,284,51,21
5,1,1.3862943611198906,3.3032169733019514,11,4,1268.0,8.3,2006,63,7,104,153,114,4
11,0,2.6100697927420065,2.617395832834079,3,0,53.0,11.7,2005,101,27,271,50,17,12
7,2,3.109060958860994,3.126760535960395,15,7,234.0,11.6,2015,11,26,51,147,34,17
7,2,-0.5108256237659907,3.122364924487357,5,6,1.0,5.3,2005,105,27,130,112,77,0
7,2,-0.916290731874155,3.242592351485517,17,6,2.0,4.7,1979,105,27,68,123,73,36
11,0,2.681021528714291,2.714694743820879,15,7,4.0,7.2,2010,105,17,181,281,0,8
11,0,2.2407096892759584,2.312535423847214,5,6,3.0,7.7,2010,105,32,145,195,89,0
11,0,2.9652730660692823,2.9856819377004897,3,0,691.0,10.1,1993,118,26,126,198,55,21
7,2,-1.2039728043259361,3.242592351485517,17,6,2.0,4.7,1979,105,27,68,123,73,36
7,2,1.9315214116032138,1.9878743481543455,15,7,1297.0,9.1,2007,82,15,24,128,26,12
8,2,3.1612467120315646,3.758871825933971,14,7,40.0,10.3,2007,102,32,156,274,116,7
3,1,4.3528552573736015,4.359269647551265,0,2,365.0,9.6,2008,97,36,48,160,34,18
2,1,-0.6931471805599453,3.1179499062782403,5,6,3.0,4.9,2009,105,27,150,146,84,0
9,2,-1.6094379124341003,3.242592351485517,17,6,2.0,4.7,1979,105,27,68,123,73,36
9,2,3.1135153092103742,3.3032169733019514,11,4,1268.0,8.3,2006,63,7,104,153,114,4
11,0,3.3032169733019514,3.3105430133940246,3,0,956.0,9.8,2015,118,27,260,23,83,30
11,0,1.4586150226995167,1.5040773967762742,17,6,2.0,4.4,1991,105,27,119,69,91,0
6,2,-0.35667494393873245,3.242592351485517,17,6,2.0,4.7,1979,105,27,68,123,73,36
6,2,0.47000362924573563,0.9555114450274363,5,6,3.0,5.6,2009,106,27,150,146,84,0
6,2,4.454347296253507,4.460144413937834,4,7,160.0,5.0,2011,105,17,144,283,52,21
11,0,3.086486636822455,3.100092288878234,3,0,2132.0,15.9,2004,74,26,178,260,81,21
11,0,-0.35667494393873245,-0.10536051565782628,17,6,2.0,5.2,1991,105,27,119,69,91,0
5,1,-2.3025850929940455,0.8754687373538999,17,6,3.0,6.8,1979,105,27,68,123,73,36
11,0,2.580216829592325,2.6026896854443837,3,0,1797.0,13.0,2005,79,27,158,247,66,23
11,0,-0.35667494393873245,-0.2231435513142097,17,6,2.0,5.6,1991,105,27,119,69,91,0
5,1,2.4595888418037104,4.613138355637268,17,6,3.0,8.1,1979,105,27,68,123,73,36
5,1,2.4423470353692043,4.613138355637268,17,6,3.0,8.1,1979,105,27,68,123,73,36
5,1,2.468099531471619,4.613138355637268,17,6,3.0,8.1,1979,105,27,68,123,73,36
5,1,-2.3025850929940455,4.613138355637268,17,6,3.0,8.1,1979,105,27,68,123,73,36
5,1,-1.6094379124341003,4.613138355637268,17,6,3.0,8.1,1979,105,27,68,123,73,36
