Berth Name,Terminal Name,Time At Berth,Time At Port,Vessel Type - Generic,Commercial Market,Voyage Distance Travelled,Voyage Speed Average,Imo,Voyage Origin Port
3,Oil and Products Terminal,0.2,1.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,4.5,9503512,SINES
3,Oil and Products Terminal,34.2,34.6,Oil/Chemical Tanker,WET BULK,286.0,11.0,9595125,ALGECIRAS
Container,Container Terminal XXI,1.3,1.7,Tug,SUPPORTING VESSELS,5.0,5.7,9803821,SINES
Container,Container Terminal XXI,37.5,37.8,Container Ship,CONTAINER SHIPS,290.0,7.4,9619907,ALGECIRAS
5,Oil and Products Terminal,0.3,1.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,4.7,9503512,SINES ANCH
5,Oil and Products Terminal,17.4,17.9,Oil/Chemical Tanker,WET BULK,793.0,11.1,9373137,PONTA DELGADA
Container,Container Terminal XXI,0.8,1.0,Fire Fighting Vessel,SUPPORTING VESSELS,6.0,5.5,9525443,SINES
Container,Container Terminal XXI,0.3,0.5,Tug,SUPPORTING VESSELS,6.0,6.0,9803821,SINES
Container,Container Terminal XXI,34.6,34.8,Container Ship,CONTAINER SHIPS,1199.0,15.1,9720201,ANTWERP
1B,Multi Purpose Terminal,31.8,32.3,General Cargo,DRY BREAKBULK,195.0,8.5,9433365,HUELVA
Container,Container Terminal XXI,1.0,30.1,Fire Fighting Vessel,SUPPORTING VESSELS,133.0,9.5,9525443,SINES
Container,Container Terminal XXI,2.6,7.3,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,6.1,9525443,SINES
Container,Container Terminal XXI,7.9,8.0,Tug,SUPPORTING VESSELS,5.0,7.6,9803821,SINES
Container,Container Terminal XXI,27.8,27.9,Container Ship,CONTAINER SHIPS,1046.0,15.3,9778090,LE HAVRE
3,Multi Purpose Terminal,59.4,59.9,General Cargo,DRY BREAKBULK,247.0,10.6,9135743,VIANA DO CASTELO
Container,Container Terminal XXI,1.2,1.9,Tug,SUPPORTING VESSELS,4.0,6.0,9803821,SINES
Container,Container Terminal XXI,10.6,10.9,Container Ship,CONTAINER SHIPS,1060.0,16.1,9477610,LE HAVRE
Container,Container Terminal XXI,1.4,1.9,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.2,9525443,SINES
7,Oil and Products Terminal,17.4,17.8,LPG Tanker,LPG CARRIERS,797.0,7.6,9261578,LA GOMERA
1A,Multi Purpose Terminal,24.4,32.0,Oil Products Tanker,WET BULK,4.0,6.5,9428671,LISBOA
Container,Container Terminal XXI,3.1,3.4,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,4.9,9525443,SINES
Container,Container Terminal XXI,3.1,3.4,Tug,SUPPORTING VESSELS,4.0,5.8,9803821,SINES
Container,Container Terminal XXI,12.3,12.6,Container Ship,CONTAINER SHIPS,676.0,14.4,9426817,VALENCIA
5,Oil and Products Terminal,0.6,174.7,Tug,SUPPORTING VESSELS,1.0,4.7,7626085,SINES
5,Oil and Products Terminal,22.8,23.1,Oil/Chemical Tanker,WET BULK,242.0,11.4,9373230,LEIXOES
5,Oil and Products Terminal,0.5,120.2,Tug,SUPPORTING VESSELS,1.0,5.3,7626085,SINES
7,Oil and Products Terminal,6.6,32.0,Oil Products Tanker,WET BULK,4.0,6.5,9428671,LISBOA
6,Oil and Products Terminal,20.3,20.7,LPG Tanker,LPG CARRIERS,255.0,11.8,9355290,LEIXOES
Container,Container Terminal XXI,11.2,11.8,Tug,SUPPORTING VESSELS,3.0,6.7,9803821,SINES
Container,Container Terminal XXI,11.5,11.8,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,3.8,9525443,SINES
Container,Container Terminal XXI,15.0,15.4,Container Ship,CONTAINER SHIPS,1767.0,15.7,9351581,PIRAEUS
Container,Container Terminal XXI,7.5,8.1,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,7.3,9525443,SINES
Container,Container Terminal XXI,7.7,7.9,Tug,SUPPORTING VESSELS,3.0,6.6,9803821,SINES
Container,Container Terminal XXI,19.9,20.1,Container Ship,CONTAINER SHIPS,1195.0,17.4,9279977,ANTWERP
6,Oil and Products Terminal,13.7,14.1,Oil/Chemical Tanker,WET BULK,4.0,6.7,9555084,SETUBAL
1B,Multi Purpose Terminal,0.1,120.2,Tug,SUPPORTING VESSELS,1.0,5.3,7626085,SINES
3,Oil and Products Terminal,0.4,94.5,Fire Fighting Vessel,SUPPORTING VESSELS,1.0,4.4,9319179,SINES ANCH
3,Oil and Products Terminal,91.1,91.5,Oil/Chemical Tanker,WET BULK,5466.0,9.2,9318010,PUNTA CARDON
Container,Container Terminal XXI,5.2,5.5,Tug,SUPPORTING VESSELS,5.0,7.6,9803821,SINES
Container,Container Terminal XXI,0.5,0.6,Tug,SUPPORTING VESSELS,4.0,9.2,9008653,SINES
Container,Container Terminal XXI,32.3,32.4,Container Ship,CONTAINER SHIPS,2268.0,17.7,9304411,HAIFA
4,Oil and Products Terminal,58.1,58.5,Oil/Chemical Tanker,WET BULK,1195.0,9.5,9263174,ANTWERP
4,Oil and Products Terminal,0.7,1.2,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.9,9319179,SINES ANCH
Sines LNG,REN Atlantico Terminal LNG,0.5,115.4,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,5.7,9503512,SINES
Sines LNG,REN Atlantico Terminal LNG,0.8,22.6,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.3,9319179,SINES
Container,Container Terminal XXI,17.9,18.1,Oil Products Tanker,WET BULK,4.0,6.2,9428671,SINES
7,Oil and Products Terminal,9.2,9.6,Oil/Chemical Tanker,WET BULK,47.0,7.1,9555084,SETUBAL
Container,Container Terminal XXI,25.9,26.3,Container Ship,CONTAINER SHIPS,671.0,14.8,9290402,VALENCIA
Container,Container Terminal XXI,11.9,12.1,Tug,SUPPORTING VESSELS,5.0,6.9,9803821,SINES ANCH
Container,Container Terminal XXI,0.9,1.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,10.6,9525443,SINES
3,Multi Purpose Terminal,28.8,29.3,General Cargo,DRY BREAKBULK,253.0,10.3,8806149,VIANA DO CASTELO
6,Oil and Products Terminal,20.9,21.3,LPG Tanker,LPG CARRIERS,3.0,4.9,9697492,KAARSTO
7,Oil and Products Terminal,6.6,7.0,Oil Products Tanker,WET BULK,4.0,6.5,9428671,LISBOA
Sines LNG,REN Atlantico Terminal LNG,1.6,115.4,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,5.7,9503512,SINES
Sines LNG,REN Atlantico Terminal LNG,1.0,22.6,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.3,9319179,SINES
Sines LNG,REN Atlantico Terminal LNG,20.3,21.1,LNG Tanker,LNG CARRIERS,4617.0,14.6,9861031,INGLESIDE
Container,Container Terminal XXI,1.1,1.2,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,10.1,9525443,SINES
5,Oil and Products Terminal,0.3,19.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.1,9319179,SINES ANCH
Container,Container Terminal XXI,46.8,47.1,Container Ship,CONTAINER SHIPS,313.0,12.2,9155107,VIGO
Container,Container Terminal XXI,2.8,3.1,Tug,SUPPORTING VESSELS,5.0,8.2,9803821,SINES
5,Oil and Products Terminal,65.5,65.9,Oil/Chemical Tanker,WET BULK,4540.0,11.2,9430167,DUQM
3,Oil and Products Terminal,0.7,3.6,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,4.9,9319179,SINES
3,Oil and Products Terminal,40.0,40.6,Crude Oil Tanker,WET BULK,3218.0,10.5,9307346,PAULSBORO
Container,Container Terminal XXI,0.4,0.5,Tug,SUPPORTING VESSELS,6.0,5.9,9803821,SINES ANCH
Container,Container Terminal XXI,23.3,23.4,Container Ship,CONTAINER SHIPS,669.0,18.5,9461427,VALENCIA
Container,Container Terminal XXI,4.9,5.0,Fire Fighting Vessel,SUPPORTING VESSELS,7.0,7.3,9525443,SINES
2,Oil and Products Terminal,2.0,25.4,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.5,9319179,SINES ANCH
2,Oil and Products Terminal,0.5,25.4,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.5,9319179,SINES ANCH
Container,Container Terminal XXI,0.6,0.7,Tug,SUPPORTING VESSELS,3.0,10.2,9803821,SINES
Container,Container Terminal XXI,5.6,12.8,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,9.9,9525443,SINES
4,Oil and Products Terminal,19.7,31.3,Oil/Chemical Tanker,WET BULK,246.0,8.0,9308558,LEIXOES
1A,Multi Purpose Terminal,22.2,32.0,Oil/Chemical Tanker,WET BULK,125.0,8.1,9555084,BATU AMPAR
3,Oil and Products Terminal,0.5,48.6,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.4,9503512,SINES ANCH
3,Oil and Products Terminal,19.7,20.1,Oil/Chemical Tanker,WET BULK,280.0,11.8,9725603,TANGER MED
6,Oil and Products Terminal,0.5,25.4,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.5,9319179,SINES ANCH
7,Oil and Products Terminal,8.8,32.0,Oil/Chemical Tanker,WET BULK,125.0,8.1,9555084,BATU AMPAR
3,Multi Purpose Terminal,10.9,31.3,Oil/Chemical Tanker,WET BULK,246.0,8.0,9308558,LEIXOES
1A,Multi Purpose Terminal,49.8,50.2,Oil Products Tanker,WET BULK,3.0,7.2,9428671,SINES
Container,Container Terminal XXI,41.3,41.6,Container Ship,CONTAINER SHIPS,669.0,12.1,9618317,VALENCIA
Container,Container Terminal XXI,0.6,0.8,Tug,SUPPORTING VESSELS,3.0,6.4,9803821,SINES
Container,Container Terminal XXI,26.5,26.9,Container Ship,CONTAINER SHIPS,1207.0,16.9,9720500,ANTWERP
Container,Container Terminal XXI,1.2,1.5,Tug,SUPPORTING VESSELS,3.0,5.9,9803821,SINES
Container,Container Terminal XXI,1.1,1.4,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,0.0,9525443,SINES
Container,Container Terminal XXI,0.6,0.7,Tug,SUPPORTING VESSELS,3.0,10.8,9803821,SINES
5,Oil and Products Terminal,0.7,12.4,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.0,9319179,SINES ANCH
5,Oil and Products Terminal,35.3,35.7,LPG Tanker,LPG CARRIERS,982.0,14.6,9699517,LAVERA
1B,Multi Purpose Terminal,0.5,10.3,Tug,SUPPORTING VESSELS,3.0,10.5,9803821,SINES
1A,Multi Purpose Terminal,0.6,11.7,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,4.5,9525443,SINES
2,Oil and Products Terminal,1.0,7.3,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.0,9319179,SINES
2,Oil and Products Terminal,1.1,20.3,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,6.1,9503512,SINES
2,Oil and Products Terminal,43.8,44.2,Crude Oil Tanker,WET BULK,6403.0,11.1,9578646,LAS PALMAS
3,Oil and Products Terminal,0.4,3.1,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.1,9503512,SINES
Container,Container Terminal XXI,17.5,17.7,Oil Products Tanker,WET BULK,4.0,6.7,9428671,LISBOA
Container,Container Terminal XXI,0.3,0.6,Tug,SUPPORTING VESSELS,5.0,8.9,9803821,SINES
Container,Container Terminal XXI,34.1,34.4,Container Ship,CONTAINER SHIPS,1263.0,12.4,9116369,NAPOLI
4,Oil and Products Terminal,0.5,3.1,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.1,9503512,SINES
4,Oil and Products Terminal,0.5,120.2,Tug,SUPPORTING VESSELS,1.0,5.3,7626085,SINES
4,Oil and Products Terminal,30.4,30.8,Oil/Chemical Tanker,WET BULK,1.0,4.4,9457749,SINES ANCH
Container,Container Terminal XXI,1.0,1.3,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,7.5,9525443,SINES
Container,Container Terminal XXI,15.4,15.7,Container Ship,CONTAINER SHIPS,287.0,10.8,9290543,ALGECIRAS
Container,Container Terminal XXI,0.6,0.8,Tug,SUPPORTING VESSELS,3.0,8.5,9803821,SINES
7,Oil and Products Terminal,0.3,75.1,Tug,SUPPORTING VESSELS,1.0,5.0,7626085,SINES ANCH
7,Oil and Products Terminal,20.9,21.3,LPG Tanker,LPG CARRIERS,260.0,11.7,9355290,LEIXOES
1A,Multi Purpose Terminal,0.4,75.1,Tug,SUPPORTING VESSELS,1.0,5.0,7626085,SINES ANCH
Container,Container Terminal XXI,1.7,1.8,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,8.6,9525443,SINES
Container,Container Terminal XXI,1.3,1.9,Tug,SUPPORTING VESSELS,3.0,6.9,9803821,SINES
Container,Container Terminal XXI,15.6,15.8,Container Ship,CONTAINER SHIPS,670.0,11.8,9280861,VALENCIA
6,Oil and Products Terminal,0.3,75.1,Tug,SUPPORTING VESSELS,1.0,5.0,7626085,SINES ANCH
6,Oil and Products Terminal,42.9,43.2,LPG Tanker,LPG CARRIERS,1599.0,9.1,9697492,KAARSTO
4,Oil and Products Terminal,0.3,75.1,Tug,SUPPORTING VESSELS,1.0,5.0,7626085,SINES ANCH
7,Oil and Products Terminal,13.2,13.6,Oil Products Tanker,WET BULK,4.0,7.3,9428671,LISBOA
Container,Container Terminal XXI,51.8,52.1,Tug,SUPPORTING VESSELS,4.0,7.3,9803821,SINES ANCH
Container,Container Terminal XXI,55.7,55.9,Container Ship,CONTAINER SHIPS,482.0,11.0,9150080,ALMERIA
3,Multi Purpose Terminal,56.6,57.0,General Cargo,DRY BREAKBULK,249.0,9.7,9135743,VIANA DO CASTELO
Container,Container Terminal XXI,0.3,0.7,Tug,SUPPORTING VESSELS,6.0,5.8,9803821,SINES
Container,Container Terminal XXI,45.5,45.7,Container Ship,CONTAINER SHIPS,2887.0,17.0,9934747,KING ABDULLAH
Container,Container Terminal XXI,9.8,10.8,Oil Products Tanker,WET BULK,5.0,5.5,9428671,LISBOA
Container,Container Terminal XXI,60.1,60.4,Container Ship,CONTAINER SHIPS,2291.0,16.7,9294991,HAIFA
Container,Container Terminal XXI,0.7,0.8,Tug,SUPPORTING VESSELS,5.0,5.4,9803821,SINES ANCH
Container,Container Terminal XXI,0.2,12.3,Fire Fighting Vessel,SUPPORTING VESSELS,13.0,7.6,9525443,SINES
4,Oil and Products Terminal,0.2,74.9,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.4,9503512,SINES
4,Oil and Products Terminal,0.4,75.1,Tug,SUPPORTING VESSELS,1.0,5.0,7626085,SINES ANCH
4,Oil and Products Terminal,41.8,42.1,Oil/Chemical Tanker,WET BULK,1013.0,10.9,9384112,SARROCH
Container,Container Terminal XXI,0.8,1.2,Tug,SUPPORTING VESSELS,4.0,6.0,9803821,SINES
Container,Container Terminal XXI,9.6,9.8,Container Ship,CONTAINER SHIPS,1766.0,15.5,9318187,PIRAEUS
5,Oil and Products Terminal,0.5,12.3,Tug,SUPPORTING VESSELS,1.0,6.1,7626085,SINES ANCH
5,Oil and Products Terminal,35.3,35.6,Oil/Chemical Tanker,WET BULK,6.0,6.4,9373230,PONTA DELGADA
Container,Container Terminal XXI,1.6,12.3,Fire Fighting Vessel,SUPPORTING VESSELS,13.0,7.6,9525443,SINES
Container,Container Terminal XXI,1.8,2.0,Tug,SUPPORTING VESSELS,3.0,9.6,9803821,SINES
Sines LNG,REN Atlantico Terminal LNG,9.5,25.7,Oil Products Tanker,WET BULK,64.0,10.7,9428671,LISBOA
1B,Multi Purpose Terminal,90.5,91.1,Bulk Carrier,DRY BULK,590.0,7.2,9548732,ARZEW
2,Multi Purpose Terminal,0.6,1.0,Tug,SUPPORTING VESSELS,1.0,4.6,9803821,SINES
3,Oil and Products Terminal,0.2,12.3,Tug,SUPPORTING VESSELS,1.0,6.1,7626085,SINES ANCH
3,Oil and Products Terminal,1.0,12.2,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,5.7,9503512,SINES
3,Oil and Products Terminal,90.5,91.1,Crude Oil Tanker,WET BULK,7205.0,11.2,9796494,PENGERANG
7,Oil and Products Terminal,0.3,25.2,Tug,SUPPORTING VESSELS,1.0,4.2,7626085,SINES
Container,Container Terminal XXI,0.5,0.9,Tug,SUPPORTING VESSELS,4.0,5.2,9803821,SINES
Container,Container Terminal XXI,7.9,8.2,Container Ship,CONTAINER SHIPS,1200.0,16.1,9282261,ANTWERP
Container,Container Terminal XXI,6.9,7.2,Container Ship,CONTAINER SHIPS,223.0,15.3,9277383,LEIXOES
2,Oil and Products Terminal,4.6,25.2,Tug,SUPPORTING VESSELS,1.0,4.2,7626085,SINES
Sines LNG,REN Atlantico Terminal LNG,0.4,31.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,9.7,9503512,SINES
Sines LNG,REN Atlantico Terminal LNG,0.5,25.2,Tug,SUPPORTING VESSELS,1.0,4.2,7626085,SINES
6,Oil and Products Terminal,15.4,25.7,Oil Products Tanker,WET BULK,64.0,10.7,9428671,LISBOA
2,Oil and Products Terminal,0.7,31.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,9.7,9503512,SINES
Container,Container Terminal XXI,12.5,12.9,Tug,SUPPORTING VESSELS,2.0,5.8,9803821,SINES
Container,Container Terminal XXI,24.4,24.7,Container Ship,CONTAINER SHIPS,669.0,17.5,9710426,VALENCIA
3,Multi Purpose Terminal,43.2,43.7,General Cargo,DRY BREAKBULK,292.0,8.9,8806149,VIANA DO CASTELO
7,Oil and Products Terminal,0.3,25.2,Tug,SUPPORTING VESSELS,1.0,4.2,7626085,SINES
7,Oil and Products Terminal,22.8,23.4,LPG Tanker,LPG CARRIERS,261.0,11.4,9355290,LEIXOES
1B,Multi Purpose Terminal,15.3,24.1,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.0,9319179,SINES ANCH
4,Oil and Products Terminal,0.5,24.1,Fire Fighting Vessel,SUPPORTING VESSELS,2.0,5.0,9319179,SINES ANCH
4,Oil and Products Terminal,1.1,25.2,Tug,SUPPORTING VESSELS,1.0,4.2,7626085,SINES
4,Oil and Products Terminal,37.9,38.2,Oil/Chemical Tanker,WET BULK,346.0,8.7,9373137,LEIXOES
4,Oil and Products Terminal,0.4,3.4,Tug,SUPPORTING VESSELS,2.0,5.7,7626085,SINES
1A,Multi Purpose Terminal,0.4,3.3,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,5.8,9319179,SINES ANCH
1A,Multi Purpose Terminal,0.7,3.4,Tug,SUPPORTING VESSELS,2.0,5.7,7626085,SINES
1A,Multi Purpose Terminal,115.3,116.1,Bulk Carrier,DRY BULK,3550.0,10.4,9687227,MILNE INLET
1A,Multi Purpose Terminal,0.5,6.3,Tug,SUPPORTING VESSELS,4.0,6.6,7626085,SINES
6,Oil and Products Terminal,20.2,20.6,Oil/Chemical Tanker,WET BULK,4.0,6.8,9555084,BATU AMPAR
3,Multi Purpose Terminal,7.8,31.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,9.7,9503512,SINES
Container,Container Terminal XXI,0.3,0.6,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,7.3,9503512,SINES
Container,Container Terminal XXI,22.8,23.1,Container Ship,CONTAINER SHIPS,363.0,13.5,9039250,VIGO
Container,Container Terminal XXI,0.3,0.6,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,7.2,9319179,SINES
Container,Container Terminal XXI,0.4,0.5,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,10.2,9503512,SINES
Container,Container Terminal XXI,0.4,0.5,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,9.4,9319179,SINES
Sines LNG,REN Atlantico Terminal LNG,0.4,6.3,Tug,SUPPORTING VESSELS,4.0,6.6,7626085,SINES
Sines LNG,REN Atlantico Terminal LNG,0.9,1.3,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,6.5,9503512,SINES
Sines LNG,REN Atlantico Terminal LNG,26.1,31.9,LNG Tanker,LNG CARRIERS,4758.0,15.3,9742819,SABINE PASS
Sines LNG,REN Atlantico Terminal LNG,0.9,1.3,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,6.4,9319179,SINES
Container,Container Terminal XXI,17.0,19.1,Tug,SUPPORTING VESSELS,5.0,5.1,9803821,SINES
Container,Container Terminal XXI,2.0,2.2,Fire Fighting Vessel,SUPPORTING VESSELS,12.0,5.8,9525443,SINES
Container,Container Terminal XXI,17.1,17.2,Container Ship,CONTAINER SHIPS,321.0,12.8,9619921,ALGECIRAS
5,Oil and Products Terminal,0.8,14.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.5,9503512,SINES
5,Oil and Products Terminal,0.9,14.2,Tug,SUPPORTING VESSELS,2.0,5.7,7626085,SINES ANCH
5,Oil and Products Terminal,40.1,53.2,LPG Tanker,LPG CARRIERS,4706.0,15.2,9687497,PORT NECHES
2,Multi Purpose Terminal,0.4,14.2,Tug,SUPPORTING VESSELS,2.0,5.7,7626085,SINES ANCH
5,Oil and Products Terminal,0.6,14.2,Tug,SUPPORTING VESSELS,2.0,5.7,7626085,SINES ANCH
2,Multi Purpose Terminal,1.2,14.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.5,9503512,SINES
10,Petrochemical Terminal,19.7,19.9,LPG Tanker,LPG CARRIERS,2145.0,11.9,9404625,TEES
Container,Container Terminal XXI,9.2,9.4,Oil/Chemical Tanker,WET BULK,3.0,8.8,9555084,SINES
Container,Container Terminal XXI,62.4,62.4,Tug,SUPPORTING VESSELS,3.0,12.1,9008653,SINES
Container,Container Terminal XXI,8.2,8.3,Container Ship,CONTAINER SHIPS,1202.0,14.4,9633953,ANTWERP
Container,Container Terminal XXI,8.3,8.5,Tug,SUPPORTING VESSELS,4.0,5.8,9803821,SINES
Container,Container Terminal XXI,0.0,19.4,Fire Fighting Vessel,SUPPORTING VESSELS,1.0,0.0,9525443,SINES
Container,Container Terminal XXI,1.2,3.0,Tug,SUPPORTING VESSELS,4.0,12.6,9008653,SINES
3,Multi Purpose Terminal,0.6,14.2,Tug,SUPPORTING VESSELS,2.0,5.7,7626085,SINES ANCH
3,Multi Purpose Terminal,0.4,14.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.5,9503512,SINES
3,Multi Purpose Terminal,12.2,53.2,LPG Tanker,LPG CARRIERS,4706.0,15.2,9687497,PORT NECHES
2,Oil and Products Terminal,0.3,15.7,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,9.2,9319179,SINES
3,Oil and Products Terminal,1.5,2.2,Tug,SUPPORTING VESSELS,2.0,4.9,7626085,SINES
2,Oil and Products Terminal,1.5,2.2,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,5.2,9503512,SINES
2,Oil and Products Terminal,0.8,1.2,Tug,SUPPORTING VESSELS,6.0,6.9,9008653,SINES ANCH
2,Oil and Products Terminal,39.1,39.5,Crude Oil Tanker,WET BULK,2369.0,11.3,9600932,CEYHAN
Container,Container Terminal XXI,19.2,19.5,Container Ship,CONTAINER SHIPS,279.0,16.1,9289104,ALGECIRAS
Container,Container Terminal XXI,6.2,6.4,Tug,SUPPORTING VESSELS,7.0,6.6,9803821,SINES
Container,Container Terminal XXI,0.5,0.7,Fire Fighting Vessel,SUPPORTING VESSELS,5.0,7.9,9319179,SINES
6,Oil and Products Terminal,0.2,0.7,Tug,SUPPORTING VESSELS,4.0,8.8,7626085,SINES
6,Oil and Products Terminal,9.7,10.1,Oil/Chemical Tanker,WET BULK,4.0,9.0,9555084,SINES
Container,Container Terminal XXI,0.5,0.8,Tug,SUPPORTING VESSELS,3.0,7.1,7626085,SINES
4,Oil and Products Terminal,0.7,6.1,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.1,9319179,SINES
4,Oil and Products Terminal,0.4,4.4,Tug,SUPPORTING VESSELS,2.0,5.8,7626085,SINES ANCH
4,Oil and Products Terminal,33.7,33.9,Oil/Chemical Tanker,WET BULK,675.0,10.7,9457749,LAS PALMAS
Container,Container Terminal XXI,7.0,7.5,Oil/Chemical Tanker,WET BULK,125.0,9.4,9555084,SINES
4,Oil and Products Terminal,2.2,47.7,Tug,SUPPORTING VESSELS,3.0,6.2,7626085,SINES
4,Oil and Products Terminal,0.7,47.4,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.3,9319179,SINES
Container,Container Terminal XXI,0.9,1.2,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.0,9525443,SINES
Container,Container Terminal XXI,20.1,20.5,Container Ship,CONTAINER SHIPS,665.0,12.9,9320439,VALENCIA
Container,Container Terminal XXI,12.9,13.2,Tug,SUPPORTING VESSELS,3.0,5.8,9803821,SINES ANCH
1B,Multi Purpose Terminal,24.8,25.2,Cargo/Containership,DRY BREAKBULK,415.0,5.3,9325142,ALMERIA
1B,Multi Purpose Terminal,0.5,0.9,Tug,SUPPORTING VESSELS,3.0,9.2,9803821,SINES
5,Oil and Products Terminal,33.4,33.8,Oil/Chemical Tanker,WET BULK,232.0,5.5,9670949,IJMUIDEN
5,Oil and Products Terminal,0.7,18.4,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,4.8,9503512,SINES ANCH
Container,Container Terminal XXI,4.6,4.8,Tug,SUPPORTING VESSELS,8.0,7.5,9803821,SINES
Container,Container Terminal XXI,28.6,28.8,Container Ship,CONTAINER SHIPS,1218.0,17.8,9710438,ANTWERP
Sines LNG,REN Atlantico Terminal LNG,0.7,47.4,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,6.3,9319179,SINES
Sines LNG,REN Atlantico Terminal LNG,1.1,35.1,Fire Fighting Vessel,SUPPORTING VESSELS,4.0,5.3,9503512,SINES
Container,Container Terminal XXI,0.6,1.0,Tug,SUPPORTING VESSELS,3.0,5.2,9803821,SINES
Container,Container Terminal XXI,15.2,15.5,Container Ship,CONTAINER SHIPS,1914.0,17.7,9535163,NEMRUT
7,Oil and Products Terminal,64.7,65.2,LPG Tanker,LPG CARRIERS,1647.0,11.6,9851622,KAARSTO
4,Oil and Products Terminal,0.6,47.7,Tug,SUPPORTING VESSELS,3.0,6.2,7626085,SINES
6,Oil and Products Terminal,5.1,5.4,Oil Products Tanker,WET BULK,4.0,8.7,9428671,SINES
Container,Container Terminal XXI,12.1,12.4,Tug,SUPPORTING VESSELS,6.0,5.8,9803821,SINES
Container,Container Terminal XXI,11.1,11.4,Container Ship,CONTAINER SHIPS,1261.0,15.2,9295177,ANTWERP
Container,Container Terminal XXI,0.9,1.0,Fire Fighting Vessel,SUPPORTING VESSELS,3.0,9.0,9525443,SINES
10,Petrochemical Terminal,17.5,17.8,LPG Tanker,LPG CARRIERS,1138.0,9.1,9618850,TERNEUZEN
7,Oil and Products Terminal,12.0,12.3,LPG Tanker,LPG CARRIERS,19.0,8.0,9851610,ANTWERP
Container,Container Terminal XXI,0.2,0.5,Tug,SUPPORTING VESSELS,3.0,8.6,9803821,SINES
Container,Container Terminal XXI,17.7,17.9,Container Ship,CONTAINER SHIPS,1270.0,8.1,9316103,ALGER
2,Multi Purpose Terminal,0.2,48.4,Tug,SUPPORTING VESSELS,3.0,10.3,9008653,SINES
Container,Container Terminal XXI,9.3,9.7,Oil Products Tanker,WET BULK,3.0,6.2,9428671,SINES
Container,Container Terminal XXI,0.5,0.8,Tug,SUPPORTING VESSELS,4.0,6.0,9803821,SINES
Container,Container Terminal XXI,0.5,0.7,Tug,SUPPORTING VESSELS,2.0,5.3,9008653,SINES
Container,Container Terminal XXI,13.2,13.4,Container Ship,CONTAINER SHIPS,1249.0,11.7,9720483,LE HAVRE
5,Oil and Products Terminal,0.2,47.7,Tug,SUPPORTING VESSELS,3.0,6.2,7626085,SINES
